global_step,loss,epsilon
163000,8.518506050109863,0.050000000000000044
164000,20.629364013671875,0.050000000000000044
165000,3.3654794692993164,0.050000000000000044
166000,22.43315315246582,0.050000000000000044
167000,4.822288990020752,0.050000000000000044
168000,3.9585132598876953,0.050000000000000044
169000,35.098907470703125,0.050000000000000044
170000,9.005170822143555,0.050000000000000044
171000,23.039936065673828,0.050000000000000044
172000,27.779338836669922,0.050000000000000044
173000,4.5075483322143555,0.050000000000000044
174000,11.924345016479492,0.050000000000000044
175000,9.595895767211914,0.050000000000000044
176000,4.799098968505859,0.050000000000000044
177000,13.906585693359375,0.050000000000000044
178000,14.871192932128906,0.050000000000000044
179000,12.421250343322754,0.050000000000000044
180000,5.309678554534912,0.050000000000000044
181000,9.619503021240234,0.050000000000000044
182000,18.638368606567383,0.050000000000000044
183000,9.053482055664062,0.050000000000000044
184000,5.141365051269531,0.050000000000000044
185000,8.993404388427734,0.050000000000000044
186000,7.705108642578125,0.050000000000000044
187000,50.9022331237793,0.050000000000000044
188000,12.124895095825195,0.050000000000000044
189000,3.816315174102783,0.050000000000000044
190000,73.06627655029297,0.050000000000000044
191000,5.378500938415527,0.050000000000000044
192000,4.456852436065674,0.050000000000000044
193000,10.181282043457031,0.050000000000000044
194000,4.519484996795654,0.050000000000000044
195000,3.502251386642456,0.050000000000000044
196000,14.737588882446289,0.050000000000000044
197000,8.493743896484375,0.050000000000000044
198000,3.7654123306274414,0.050000000000000044
199000,12.023773193359375,0.050000000000000044
200000,6.54477071762085,0.050000000000000044
201000,6.302580833435059,0.050000000000000044
202000,11.251442909240723,0.050000000000000044
203000,4.699420928955078,0.050000000000000044
204000,6.4953813552856445,0.050000000000000044
205000,11.729745864868164,0.050000000000000044
206000,49.09574890136719,0.050000000000000044
207000,51.330623626708984,0.050000000000000044
208000,41.64204406738281,0.050000000000000044
209000,2.9385945796966553,0.050000000000000044
210000,6.989889621734619,0.050000000000000044
211000,12.138134002685547,0.050000000000000044
212000,8.56108283996582,0.050000000000000044
213000,8.745647430419922,0.050000000000000044
214000,8.119786262512207,0.050000000000000044
215000,32.09630584716797,0.050000000000000044
216000,8.320426940917969,0.050000000000000044
217000,6.728529930114746,0.050000000000000044
218000,10.272187232971191,0.050000000000000044
219000,12.092388153076172,0.050000000000000044
220000,7.237091064453125,0.050000000000000044
221000,16.883281707763672,0.050000000000000044
222000,7.81247091293335,0.050000000000000044
223000,5.514156341552734,0.050000000000000044
224000,15.583067893981934,0.050000000000000044
225000,4.462153911590576,0.050000000000000044
226000,6.267683982849121,0.050000000000000044
227000,7.757817268371582,0.050000000000000044
228000,8.484042167663574,0.050000000000000044
229000,18.16604995727539,0.050000000000000044
230000,7.700165748596191,0.050000000000000044
231000,6.978017807006836,0.050000000000000044
232000,13.731525421142578,0.050000000000000044
233000,11.912083625793457,0.050000000000000044
234000,5.173707008361816,0.050000000000000044
235000,4.102207660675049,0.050000000000000044
236000,15.494022369384766,0.050000000000000044
237000,6.765768527984619,0.050000000000000044
238000,3.925529718399048,0.050000000000000044
239000,6.486879348754883,0.050000000000000044
240000,13.015256881713867,0.050000000000000044
241000,18.762107849121094,0.050000000000000044
242000,17.06871795654297,0.050000000000000044
243000,5.519936561584473,0.050000000000000044
244000,3.9471960067749023,0.050000000000000044
245000,3.0503811836242676,0.050000000000000044
246000,10.537643432617188,0.050000000000000044
247000,39.894195556640625,0.050000000000000044
248000,7.285870552062988,0.050000000000000044
249000,9.288551330566406,0.050000000000000044
250000,40.30976486206055,0.050000000000000044
