global_step,event,episode_return,episode_length,alpha,hover_reward_value,replay_size,critic_loss,actor_loss,logp,alpha_loss
330506,episode_end,195.12671184293148,244,0.11051541104475869,-100.0,,,,,
330778,episode_end,181.78562785247428,272,0.10936455940603151,-100.0,,,,,
330970,episode_end,167.53811503148404,192,0.11053779478575548,-100.0,,,,,
331000,train_step,,,0.11030138818674542,-100.0,100000,118.26872253417969,-122.46359252929688,2.1677565574645996,0.36982595920562744
331191,episode_end,195.54131292361083,221,0.10971426546041049,-100.0,,,,,
331396,episode_end,192.6565468566287,205,0.10788671331263948,-100.0,,,,,
332000,train_step,,,0.1068529273596261,-100.0,100000,98.65071868896484,-120.06426239013672,2.0017752647399902,0.003970205783843994
332093,episode_end,174.8677060064455,697,0.10612584629236305,-100.0,,,,,
332323,episode_end,169.70423225403434,230,0.10683988435819355,-100.0,,,,,
332502,episode_end,137.19677552083579,179,0.10690117503343798,-100.0,,,,,
332722,episode_end,160.38223051581988,220,0.10786801050780415,-100.0,,,,,
332919,episode_end,190.8695560197034,197,0.10497141540110896,-100.0,,,,,
333000,train_step,,,0.10487006085398738,-100.0,100000,43.812076568603516,-124.52764892578125,1.9079190492630005,-0.20764578878879547
333110,episode_end,-167.55362980700755,191,0.1041208546640657,-100.0,,,,,
333314,episode_end,161.4942904949517,204,0.10575193700944392,-100.0,,,,,
333530,episode_end,178.80189435742847,216,0.10663184904158791,-100.0,,,,,
333685,episode_end,174.76955898362598,155,0.1076667176241245,-100.0,,,,,
333876,episode_end,189.92041905927744,191,0.10833169565463974,-100.0,,,,,
334000,train_step,,,0.10924470513804663,-100.0,100000,48.412139892578125,-112.70806884765625,2.1616649627685547,0.35795238614082336
334101,episode_end,169.9381292272287,225,0.11004447687633678,-100.0,,,,,
334312,episode_end,-106.79245719245682,211,0.11126339196956267,-100.0,,,,,
334542,episode_end,182.36377248653247,230,0.10989859347965,-100.0,,,,,
334703,episode_end,173.17956656941448,161,0.10800244266714414,-100.0,,,,,
334870,episode_end,158.86066616304095,167,0.10737418090652324,-100.0,,,,,
335000,train_step,,,0.10651632769232812,-100.0,100000,421.03338623046875,-120.47669982910156,1.8944109678268433,-0.2364620864391327
335153,episode_end,188.17981903003874,283,0.10644518215246428,-100.0,,,,,
335530,episode_end,155.42150262041696,377,0.1082468978127056,-100.0,,,,,
335732,episode_end,196.42057292543018,202,0.11202248666002076,-100.0,,,,,
335944,episode_end,176.34150325846002,212,0.11309404569416995,-100.0,,,,,
336000,train_step,,,0.11257943488560758,-100.0,100000,292.23675537109375,-113.53106689453125,2.197901725769043,0.43223652243614197
336183,episode_end,152.34582111901267,239,0.11360020382903684,-100.0,,,,,
336399,episode_end,161.1475800380843,216,0.11391306656144472,-100.0,,,,,
336563,episode_end,185.13486852064793,164,0.11315375182516536,-100.0,,,,,
336712,episode_end,186.2489728159044,149,0.11496439884380429,-100.0,,,,,
336906,episode_end,144.65889746428118,194,0.11824456984182391,-100.0,,,,,
337000,train_step,,,0.11855300548316468,-100.0,100000,21.263080596923828,-110.53266143798828,1.8847880363464355,-0.2456774264574051
337162,episode_end,183.06358606420235,256,0.11669982866878098,-100.0,,,,,
337444,episode_end,173.93555338859815,282,0.11877484805913474,-100.0,,,,,
337685,episode_end,172.78989045177602,241,0.12097048440476717,-100.0,,,,,
337858,episode_end,144.8124839827081,173,0.12014783978719816,-100.0,,,,,
338000,train_step,,,0.11983290727277228,-100.0,100000,37.31573486328125,-118.85255432128906,2.293102264404297,0.6218618750572205
338145,episode_end,188.62881209785195,287,0.11852770854996686,-100.0,,,,,
338334,episode_end,166.73892159379716,189,0.11676066547596435,-100.0,,,,,
338536,episode_end,288.5303330251712,202,0.11321115753113295,-100.0,,,,,
338735,episode_end,148.74594749911614,199,0.1138396094947331,-100.0,,,,,
338923,episode_end,154.90550249669602,188,0.11612561235861715,-100.0,,,,,
339000,train_step,,,0.1180258379279508,-100.0,100000,108.54800415039062,-111.85020446777344,1.9873392581939697,-0.027054376900196075
339142,episode_end,159.85276237478908,219,0.11849569713045752,-100.0,,,,,
339296,episode_end,153.095472063201,154,0.11741733521365326,-100.0,,,,,
339454,episode_end,178.12139445803035,158,0.11806511809801416,-100.0,,,,,
339651,episode_end,160.0328425807046,197,0.1159442177227409,-100.0,,,,,
339897,episode_end,197.1983508859687,246,0.11468787420098293,-100.0,,,,,
340000,train_step,,,0.11525739374894364,-100.0,100000,164.17691040039062,-112.32588195800781,2.1063742637634277,0.22983112931251526
340140,episode_end,140.92864576049146,243,0.1184809321181343,-100.0,,,,,
340361,episode_end,140.3008477673571,221,0.11898549445823756,-100.0,,,,,
340512,episode_end,175.61014428443343,151,0.11863160578654089,-100.0,,,,,
340807,episode_end,178.6042665915694,295,0.11620361175840856,-100.0,,,,,
341000,train_step,,,0.11697725098636472,-100.0,100000,16.7158145904541,-111.09918212890625,2.2347054481506348,0.5036250352859497
341388,episode_end,184.66011652342206,581,0.11844665946261207,-100.0,,,,,
341605,episode_end,125.68707905138925,217,0.11967503197876643,-100.0,,,,,
341852,episode_end,184.48619257583738,247,0.11916338772702763,-100.0,,,,,
341939,episode_end,2.3279910541336477,87,0.1186038737709122,-100.0,,,,,
342000,train_step,,,0.11896488658925843,-100.0,100000,29.485614776611328,-103.33369445800781,2.10422420501709,0.22188544273376465
342166,episode_end,187.1647522572169,227,0.11856223607509495,-100.0,,,,,
342359,episode_end,187.16879287137363,193,0.1176823191532756,-100.0,,,,,
342538,episode_end,149.4955124493003,179,0.11732412995852205,-100.0,,,,,
342719,episode_end,146.6324807946547,181,0.11605657653536869,-100.0,,,,,
342875,episode_end,156.70795415733488,156,0.11577580954415241,-100.0,,,,,
342965,episode_end,-80.25722273149755,90,0.11558451963243727,-100.0,,,,,
343000,train_step,,,0.1157119662418503,-100.0,100000,304.7886962890625,-113.53634643554688,1.975152850151062,-0.05358676612377167
343167,episode_end,166.02449840239834,202,0.11588988023445493,-100.0,,,,,
343333,episode_end,168.69150574928878,166,0.11580964762531391,-100.0,,,,,
343577,episode_end,185.50293998067184,244,0.1155108564004598,-100.0,,,,,
343941,episode_end,189.68618379926275,364,0.11631744913948451,-100.0,,,,,
344000,train_step,,,0.11558706867472113,-100.0,100000,45.79801940917969,-105.80224609375,2.058317184448242,0.12583279609680176
344024,episode_end,-66.82450146496024,83,0.11505259801212998,-100.0,,,,,
344256,episode_end,194.3917737854581,232,0.11481034112667733,-100.0,,,,,
344464,episode_end,169.00572613232157,208,0.11569671216090394,-100.0,,,,,
344554,episode_end,-3.5294227058620606,90,0.11675879067753013,-100.0,,,,,
344632,episode_end,21.592831240321033,78,0.11675296435971622,-100.0,,,,,
344740,episode_end,-162.87306093342943,108,0.11656134951819293,-100.0,,,,,
344969,episode_end,185.18543284461327,229,0.11742211988422512,-100.0,,,,,
345000,train_step,,,0.11763837219004696,-100.0,100000,111.82054901123047,-113.19606018066406,2.045604705810547,0.09760062396526337
345364,episode_end,-206.47804536682287,395,0.11715544973902596,-100.0,,,,,
345530,episode_end,179.7495365125045,166,0.11557030156359652,-100.0,,,,,
345688,episode_end,160.83720031974934,158,0.11635197881367554,-100.0,,,,,
345938,episode_end,137.01284400053817,250,0.11458130059889043,-100.0,,,,,
346000,train_step,,,0.11467477471566148,-100.0,100000,205.7119140625,-106.39215087890625,1.9611259698867798,-0.08418771624565125
346213,episode_end,176.40681149831738,275,0.11271640997599981,-100.0,,,,,
347000,train_step,,,0.10765481486363802,-100.0,100000,214.73764038085938,-108.06268310546875,2.0163607597351074,0.03646518290042877
347213,episode_end,19.8644610243626,1000,0.10666986382711885,-100.0,,,,,
347433,episode_end,152.354461416644,220,0.10428499511424968,-100.0,,,,,
347644,episode_end,144.69325072494135,211,0.10348374861566514,-100.0,,,,,
347837,episode_end,182.6783904031384,193,0.10186296067983876,-100.0,,,,,
348000,train_step,,,0.10307646560730432,-100.0,100000,441.07958984375,-105.1276626586914,1.996174693107605,-0.008691973984241486
348306,episode_end,144.4300707553868,469,0.10268449767335397,-100.0,,,,,
348530,episode_end,198.53359554224528,224,0.10198178377342362,-100.0,,,,,
348723,episode_end,191.53966476692472,193,0.10267801518437643,-100.0,,,,,
348963,episode_end,169.67248241719113,240,0.1044058181139056,-100.0,,,,,
349000,train_step,,,0.10466473001028209,-100.0,100000,23.443675994873047,-104.00921630859375,1.8147621154785156,-0.41808056831359863
349126,episode_end,168.13041771217505,163,0.10375570375867722,-100.0,,,,,
349288,episode_end,165.01367920971097,162,0.10564276339002773,-100.0,,,,,
349492,episode_end,166.63980924079004,204,0.10493111998754824,-100.0,,,,,
349714,episode_end,160.18929859298964,222,0.10467341802708385,-100.0,,,,,
349911,episode_end,154.34324595615155,197,0.10507031310783915,-100.0,,,,,
350000,train_step,,,0.1047863138414041,-100.0,100000,660.717041015625,-104.41357421875,2.0214385986328125,0.04836194962263107
350101,episode_end,170.8260412914988,190,0.1062661273582432,-100.0,,,,,
350329,episode_end,179.54801151458165,228,0.1069745522348522,-100.0,,,,,
350496,episode_end,152.23291431930272,167,0.10751895339267227,-100.0,,,,,
350664,episode_end,155.2636807499213,168,0.10909395970404628,-100.0,,,,,
350789,episode_end,-112.14285377095543,125,0.11097414293346426,-100.0,,,,,
351000,train_step,,,0.10880151980907875,-100.0,100000,17.57172203063965,-102.6043930053711,1.8206260204315186,-0.39789265394210815
351029,episode_end,201.78797067285046,240,0.10853840432806158,-100.0,,,,,
351298,episode_end,164.90058021829037,269,0.1108240784155978,-100.0,,,,,
351577,episode_end,195.77999377885948,279,0.11086128158729165,-100.0,,,,,
351801,episode_end,182.12698278244693,224,0.10965786302674019,-100.0,,,,,
352000,train_step,,,0.10868845558957736,-100.0,100000,55.56297302246094,-104.49809265136719,2.0753211975097656,0.1671583652496338
352203,episode_end,209.64990196322123,402,0.11053796921446916,-100.0,,,,,
352515,episode_end,201.34200037693785,312,0.11197835482550418,-100.0,,,,,
352721,episode_end,163.78138844260033,206,0.11318180645897512,-100.0,,,,,
352932,episode_end,180.3776434925736,211,0.11614145837719644,-100.0,,,,,
353000,train_step,,,0.11690938094926916,-100.0,100000,147.66036987304688,-102.61124420166016,1.9325401782989502,-0.14479300379753113
353109,episode_end,152.04994590695617,177,0.11666866225126918,-100.0,,,,,
353291,episode_end,182.07922502272268,182,0.11796776931755751,-100.0,,,,,
353521,episode_end,173.32377626800275,230,0.11821863084298846,-100.0,,,,,
353723,episode_end,197.59759415284663,202,0.1168853670810099,-100.0,,,,,
353984,episode_end,178.40875296357572,261,0.11811855252672955,-100.0,,,,,
354000,train_step,,,0.11769521861346144,-100.0,100000,97.32920837402344,-107.16366577148438,2.0445549488067627,0.0953323245048523
354188,episode_end,197.64582690330715,204,0.11763986878559791,-100.0,,,,,
354443,episode_end,202.01568392462679,255,0.11846360184153273,-100.0,,,,,
354653,episode_end,181.5371710833941,210,0.11645687064558113,-100.0,,,,,
354825,episode_end,159.35846702140503,172,0.11568941673387352,-100.0,,,,,
354982,episode_end,150.55878368982965,157,0.11692326454965724,-100.0,,,,,
355000,train_step,,,0.11697778274371975,-100.0,100000,131.8410186767578,-101.70182800292969,2.0971245765686035,0.20840731263160706
355190,episode_end,199.9654467890511,208,0.11587831935009173,-100.0,,,,,
355389,episode_end,169.5812302271991,199,0.1176003177119555,-100.0,,,,,
355573,episode_end,158.35817900595885,184,0.11933167615173386,-100.0,,,,,
355794,episode_end,172.7657053056668,221,0.12302868273789519,-100.0,,,,,
355982,episode_end,150.61005197718993,188,0.12208008915940012,-100.0,,,,,
356000,train_step,,,0.12203252002815032,-100.0,100000,25.829015731811523,-104.67876434326172,2.2784252166748047,0.5856584310531616
356200,episode_end,160.58067946192247,218,0.12286671630376739,-100.0,,,,,
356382,episode_end,149.31473381074375,182,0.12149284668230323,-100.0,,,,,
356578,episode_end,161.99843627829512,196,0.12043856767611442,-100.0,,,,,
356756,episode_end,163.2970195720433,178,0.11998685016066254,-100.0,,,,,
357000,train_step,,,0.12020310910399783,-100.0,100000,105.08175659179688,-103.35212707519531,2.185703992843628,0.3934275209903717
357017,episode_end,191.84759107813784,261,0.12065888334668204,-100.0,,,,,
357270,episode_end,180.94698575297548,253,0.12268337455845293,-100.0,,,,,
357471,episode_end,184.05263017770972,201,0.12251004893573021,-100.0,,,,,
357647,episode_end,178.86425011692884,176,0.12204075956977686,-100.0,,,,,
357839,episode_end,170.33836058226103,192,0.11984943449220278,-100.0,,,,,
357997,episode_end,161.37786192464557,158,0.1207271586108846,-100.0,,,,,
358000,train_step,,,0.12075882565350546,-100.0,100000,27.724475860595703,-103.37361145019531,2.0503227710723877,0.10638037323951721
358188,episode_end,177.07076869192005,191,0.12023203343070735,-100.0,,,,,
358406,episode_end,185.65299506215132,218,0.12105656181036513,-100.0,,,,,
358624,episode_end,191.00819735997993,218,0.12099502983485437,-100.0,,,,,
358787,episode_end,181.25827763607253,163,0.12275074524703578,-100.0,,,,,
359000,train_step,,,0.12287452364109452,-100.0,100000,93.59535217285156,-100.63497161865234,2.1686549186706543,0.3536003828048706
359059,episode_end,129.73363831304542,272,0.12259851770403396,-100.0,,,,,
359287,episode_end,184.29324032314645,228,0.12177187678639076,-100.0,,,,,
359516,episode_end,210.45575439583007,229,0.12147703952115496,-100.0,,,,,
359714,episode_end,186.25149149561247,198,0.12167770870010901,-100.0,,,,,
359959,episode_end,190.39835734336322,245,0.11950354240352802,-100.0,,,,,
360000,train_step,,,0.11984314110777994,-100.0,100000,87.21725463867188,-105.44400787353516,2.0375990867614746,0.07976920902729034
360155,episode_end,185.01892337028485,196,0.11843370010811997,-100.0,,,,,
360323,episode_end,190.36242220076386,168,0.11723068130201439,-100.0,,,,,
360580,episode_end,173.7595616472349,257,0.11957501504202314,-100.0,,,,,
360835,episode_end,188.66337561038551,255,0.12384362791993435,-100.0,,,,,
361000,train_step,,,0.1249759900277286,-100.0,100000,447.5239562988281,-105.20674896240234,1.859606385231018,-0.29196739196777344
361122,episode_end,190.95368820518047,287,0.12421784203248104,-100.0,,,,,
361362,episode_end,171.85215036837934,240,0.12334412701126236,-100.0,,,,,
361572,episode_end,181.42409156691957,210,0.1229784846076964,-100.0,,,,,
361839,episode_end,191.1272168692755,267,0.1260658591654386,-100.0,,,,,
362000,train_step,,,0.1252002676681169,-100.0,100000,98.42671203613281,-101.74168395996094,2.0772085189819336,0.16042731702327728
362138,episode_end,157.44542875087865,299,0.12476487957907245,-100.0,,,,,
362376,episode_end,181.21060497871946,238,0.12386726817179206,-100.0,,,,,
362605,episode_end,140.58310599288245,229,0.12320840906781266,-100.0,,,,,
363000,train_step,,,0.12547077560325953,-100.0,100000,63.70288848876953,-101.97975158691406,2.1927106380462646,0.40000611543655396
363002,episode_end,-410.9279067737973,397,0.12552832173205256,-100.0,,,,,
363227,episode_end,201.12711316260132,225,0.12571505564770583,-100.0,,,,,
363601,episode_end,-400.92896092400997,374,0.12151351327725345,-100.0,,,,,
364000,train_step,,,0.12018939145971794,-100.0,100000,15.211609840393066,-98.73472595214844,2.238306760787964,0.5048972964286804
364099,episode_end,211.19454262818596,498,0.12119825692070121,-100.0,,,,,
364600,episode_end,229.18243039204043,501,0.12766316657095872,-100.0,,,,,
364789,episode_end,170.561742888823,189,0.131670690691315,-100.0,,,,,
364986,episode_end,181.00514888113116,197,0.13598139090205896,-100.0,,,,,
365000,train_step,,,0.13588133666118707,-100.0,100000,80.06251525878906,-95.96630096435547,1.9010981321334839,-0.19740530848503113
365191,episode_end,201.4777591702611,205,0.1385623367804016,-100.0,,,,,
365400,episode_end,166.87869772885327,209,0.13892850213450145,-100.0,,,,,
365593,episode_end,153.1661528692694,193,0.1360243357418854,-100.0,,,,,
365903,episode_end,156.5914068136222,310,0.13556077489005935,-100.0,,,,,
365996,episode_end,-149.4874242512386,93,0.13390615612440018,-100.0,,,,,
366000,train_step,,,0.13383274551665592,-100.0,100000,249.42845153808594,-105.88575744628906,1.8172292709350586,-0.3675819933414459
366208,episode_end,169.41742294961261,212,0.1346038752094588,-100.0,,,,,
366388,episode_end,143.8154699375744,180,0.13211536215154954,-100.0,,,,,
366690,episode_end,163.30762596030786,302,0.13638408065000135,-100.0,,,,,
366846,episode_end,169.3243111994397,156,0.1396524663908307,-100.0,,,,,
367000,train_step,,,0.14188072534425403,-100.0,100000,120.42868041992188,-102.49130249023438,2.060323715209961,0.11779844760894775
367017,episode_end,157.35337638720915,171,0.14193123623707365,-100.0,,,,,
367183,episode_end,177.9102999325196,166,0.14207702384940812,-100.0,,,,,
367349,episode_end,151.8998435562607,166,0.14423363444411316,-100.0,,,,,
367711,episode_end,171.65888130788827,362,0.1462002693089155,-100.0,,,,,
367887,episode_end,192.0905941551412,176,0.14815070382328396,-100.0,,,,,
368000,train_step,,,0.14701674552991972,-100.0,100000,142.76718139648438,-98.98631286621094,1.9179468154907227,-0.15731319785118103
368123,episode_end,141.5688471888953,236,0.1468319220253449,-100.0,,,,,
368324,episode_end,197.17115056486114,201,0.1461463065964942,-100.0,,,,,
368529,episode_end,174.0373050107065,205,0.14276698026044313,-100.0,,,,,
368749,episode_end,185.45538943087973,220,0.13922616541398578,-100.0,,,,,
368952,episode_end,221.13650968505573,203,0.13505018217822898,-100.0,,,,,
369000,train_step,,,0.1345223053228616,-100.0,100000,113.09233093261719,-102.68350982666016,2.029341220855713,0.05885889381170273
369155,episode_end,160.8181180551451,203,0.13438874998360034,-100.0,,,,,
369361,episode_end,194.44931604732096,206,0.13798340407244103,-100.0,,,,,
369540,episode_end,166.45830256515842,179,0.13797230479947406,-100.0,,,,,
369757,episode_end,175.14025231092907,217,0.14497541283287696,-100.0,,,,,
369990,episode_end,201.19655619197317,233,0.14548810651944605,-100.0,,,,,
370000,train_step,,,0.14524316090251704,-100.0,100000,287.7669677734375,-100.92706298828125,1.6528680324554443,-0.6697376370429993
370187,episode_end,156.6221202204141,197,0.1409983841616879,-100.0,,,,,
370380,episode_end,158.09020846676046,193,0.13723965639750557,-100.0,,,,,
370573,episode_end,140.43445269441395,193,0.14047512821920924,-100.0,,,,,
370742,episode_end,184.75762913850477,169,0.13856584774662994,-100.0,,,,,
370972,episode_end,179.8672678704712,230,0.138525527662066,-100.0,,,,,
371000,train_step,,,0.13829255687743197,-100.0,100000,167.90521240234375,-101.27452087402344,1.9782564640045166,-0.043017253279685974
371190,episode_end,185.30950320613516,218,0.1368087617185306,-100.0,,,,,
371436,episode_end,205.4837757645236,246,0.13382199524581176,-100.0,,,,,
371624,episode_end,148.1912601951259,188,0.13742689779265702,-100.0,,,,,
371830,episode_end,174.89206566821377,206,0.13853333814021504,-100.0,,,,,
372000,train_step,,,0.13994014649310796,-100.0,100000,21.503740310668945,-98.88645935058594,1.9766793251037598,-0.045860983431339264
372020,episode_end,158.01845723094885,190,0.13993434617488557,-100.0,,,,,
372215,episode_end,160.39628981950378,195,0.1390815317006828,-100.0,,,,,
372403,episode_end,177.07974841486399,188,0.14066614261471186,-100.0,,,,,
372650,episode_end,188.07515914802758,247,0.1416229330011874,-100.0,,,,,
372839,episode_end,156.03724130082276,189,0.1450081895030415,-100.0,,,,,
373000,train_step,,,0.14522427272633925,-100.0,100000,406.15789794921875,-107.30262756347656,2.061089038848877,0.11786949634552002
373008,episode_end,183.2113910085307,169,0.14566006157331202,-100.0,,,,,
373201,episode_end,156.44450134383786,193,0.14710224604012906,-100.0,,,,,
373395,episode_end,158.70652000782206,194,0.14453424356686712,-100.0,,,,,
373594,episode_end,149.8648633994876,199,0.14043478874029627,-100.0,,,,,
373816,episode_end,174.4518314172027,222,0.1387332960472472,-100.0,,,,,
374000,train_step,,,0.14484650165285093,-100.0,100000,502.13201904296875,-106.53046417236328,2.285122871398926,0.5508804321289062
374033,episode_end,176.2491073407876,217,0.14679743036026716,-100.0,,,,,
374252,episode_end,219.20911775014042,219,0.1512487655049937,-100.0,,,,,
374434,episode_end,142.1697801264727,182,0.15330693783880645,-100.0,,,,,
374636,episode_end,172.3535147318512,202,0.15503075383766476,-100.0,,,,,
374833,episode_end,165.3669949612994,197,0.1568926210609804,-100.0,,,,,
375000,train_step,,,0.1553264885347539,-100.0,100000,29.84819793701172,-98.97035217285156,1.9726672172546387,-0.050899773836135864
375041,episode_end,197.07804527771896,208,0.15476291538910522,-100.0,,,,,
375235,episode_end,168.27497644795108,194,0.14967979281329966,-100.0,,,,,
375423,episode_end,186.6752191356512,188,0.14359484340912584,-100.0,,,,,
375624,episode_end,187.8444370886615,201,0.1361975972374493,-100.0,,,,,
375856,episode_end,200.65400844278128,232,0.1324102168519526,-100.0,,,,,
376000,train_step,,,0.1320155945967886,-100.0,100000,229.2203826904297,-98.26704406738281,1.952588677406311,-0.09600037336349487
376053,episode_end,190.88602622136096,197,0.13307188618918256,-100.0,,,,,
376303,episode_end,201.2835482381961,250,0.135220929775873,-100.0,,,,,
376514,episode_end,188.47662597460405,211,0.1360065241837983,-100.0,,,,,
376851,episode_end,176.722896612844,337,0.13515986043716874,-100.0,,,,,
377000,train_step,,,0.13216604823940564,-100.0,100000,274.0340881347656,-99.0115737915039,1.8385043144226074,-0.3268182873725891
377058,episode_end,167.3536535980958,207,0.13169144634854002,-100.0,,,,,
377236,episode_end,159.8156557489484,178,0.13087431387830278,-100.0,,,,,
377407,episode_end,189.19716777979795,171,0.1299390158535192,-100.0,,,,,
377572,episode_end,159.18392099151612,165,0.129404809816724,-100.0,,,,,
377771,episode_end,166.98375438852165,199,0.13118102756199723,-100.0,,,,,
377967,episode_end,185.274869158537,196,0.12859205433437124,-100.0,,,,,
378000,train_step,,,0.12822394728975423,-100.0,100000,17.240129470825195,-96.82740020751953,1.9892934560775757,-0.021991141140460968
378172,episode_end,185.96113876349006,205,0.12720925812161626,-100.0,,,,,
378390,episode_end,198.31786285080346,218,0.12353756873259139,-100.0,,,,,
378607,episode_end,194.46473874398748,217,0.1222028653813432,-100.0,,,,,
378796,episode_end,158.77541271543274,189,0.12696388311131307,-100.0,,,,,
379000,train_step,,,0.12662695529988766,-100.0,100000,129.6938018798828,-102.53697967529297,2.104679822921753,0.2163221389055252
379037,episode_end,185.70982876245984,241,0.12711024095372778,-100.0,,,,,
379233,episode_end,182.66280237598482,196,0.12527897333712124,-100.0,,,,,
379389,episode_end,186.0766834820483,156,0.12386187708736698,-100.0,,,,,
379556,episode_end,190.20432102790892,167,0.12516430919700608,-100.0,,,,,
379810,episode_end,178.987933694488,254,0.121987683011192,-100.0,,,,,
380000,train_step,,,0.12029500314883462,-100.0,100000,151.69229125976562,-97.40495300292969,2.2257087230682373,0.47800785303115845
380012,episode_end,172.32262717267216,202,0.12033670748425475,-100.0,,,,,
380202,episode_end,186.13231413305112,190,0.12371361304815334,-100.0,,,,,
380374,episode_end,162.0796519262329,172,0.12331536687853462,-100.0,,,,,
380603,episode_end,203.1641868261378,229,0.12410242372559736,-100.0,,,,,
380822,episode_end,170.5307067837914,219,0.12182413360174782,-100.0,,,,,
380988,episode_end,161.17414635295427,166,0.12344915936458345,-100.0,,,,,
381000,train_step,,,0.12356143768598023,-100.0,100000,27.65445327758789,-99.11639404296875,2.170941114425659,0.35744088888168335
381185,episode_end,161.730791034196,197,0.1223596277549,-100.0,,,,,
381388,episode_end,180.896568070189,203,0.12276110704493089,-100.0,,,,,
381547,episode_end,155.59694972334316,159,0.12177998894746807,-100.0,,,,,
381741,episode_end,155.8591440711689,194,0.11944296336177428,-100.0,,,,,
381924,episode_end,166.75387862272115,183,0.11923668647242089,-100.0,,,,,
382000,train_step,,,0.11919047095184246,-100.0,100000,149.64083862304688,-95.94072723388672,1.8174827098846436,-0.38822025060653687
382135,episode_end,211.01019474383494,211,0.11960394749319372,-100.0,,,,,
382365,episode_end,219.59939602115983,230,0.11687766780135289,-100.0,,,,,
382572,episode_end,188.64316411933572,207,0.11410415434391918,-100.0,,,,,
382738,episode_end,-6.402495574341486,166,0.11121221373588754,-100.0,,,,,
382955,episode_end,197.4236021321016,217,0.11324215225841805,-100.0,,,,,
383000,train_step,,,0.11373464953906975,-100.0,100000,161.46710205078125,-98.58401489257812,2.025681495666504,0.055828776210546494
383191,episode_end,160.0012064036903,236,0.11541504860209136,-100.0,,,,,
383363,episode_end,144.58948713371618,172,0.11676833052926051,-100.0,,,,,
383571,episode_end,208.78849778616413,208,0.11410855160266156,-100.0,,,,,
383789,episode_end,177.51827529886805,218,0.11721982559631747,-100.0,,,,,
384000,train_step,,,0.11510057077671154,-100.0,100000,19.067153930664062,-100.79731750488281,1.8197765350341797,-0.3896336853504181
384015,episode_end,147.613068398774,226,0.11515147390924649,-100.0,,,,,
384242,episode_end,158.448267834357,227,0.11656025358145905,-100.0,,,,,
384456,episode_end,196.36976562945324,214,0.11799239933296148,-100.0,,,,,
384678,episode_end,206.6129850924248,222,0.11652136547757125,-100.0,,,,,
384921,episode_end,152.80993272789294,243,0.11631418762045867,-100.0,,,,,
385000,train_step,,,0.1169289793145857,-100.0,100000,83.51360321044922,-96.05998229980469,2.2247848510742188,0.4824308454990387
385119,episode_end,187.07022546237667,198,0.11779942130185368,-100.0,,,,,
385420,episode_end,164.53975894094503,301,0.11886271347361473,-100.0,,,,,
385650,episode_end,186.85177091963936,230,0.11773742818266998,-100.0,,,,,
386000,train_step,,,0.1177793136136678,-100.0,100000,87.73518371582031,-93.07926940917969,1.7864952087402344,-0.45667433738708496
386154,episode_end,139.58230804121587,504,0.11792655703225179,-100.0,,,,,
386428,episode_end,159.97395752610996,274,0.11938886060919886,-100.0,,,,,
386641,episode_end,188.83141998405057,213,0.11982244221242186,-100.0,,,,,
386861,episode_end,203.13700357741158,220,0.1234723403488901,-100.0,,,,,
387000,train_step,,,0.12474166511245,-100.0,100000,20.05254364013672,-96.44808197021484,1.9406846761703491,-0.1234653890132904
387155,episode_end,159.8247912763863,294,0.12441763993539608,-100.0,,,,,
387368,episode_end,211.01989203192335,213,0.12284471125760553,-100.0,,,,,
387979,episode_end,159.79398912410238,611,0.11984034106873885,-100.0,,,,,
388000,train_step,,,0.12047127853940169,-100.0,100000,209.1344757080078,-92.4642333984375,2.2880797386169434,0.6096757054328918
388303,episode_end,130.96550279414552,324,0.12153066596123752,-100.0,,,,,
388529,episode_end,198.55077170354198,226,0.12435440527345702,-100.0,,,,,
388734,episode_end,186.08555355034815,205,0.1251353144633057,-100.0,,,,,
388948,episode_end,182.03812427545168,214,0.1233572048559595,-100.0,,,,,
389000,train_step,,,0.12314329241507437,-100.0,100000,109.57012939453125,-87.68511962890625,1.6298034191131592,-0.7753423452377319
389241,episode_end,109.96889923077421,293,0.11920872765672216,-100.0,,,,,
389506,episode_end,159.40629431239984,265,0.1171236290188829,-100.0,,,,,
389705,episode_end,171.72635642099556,199,0.1149254071428108,-100.0,,,,,
389906,episode_end,184.81337809705303,201,0.11593358342232778,-100.0,,,,,
390000,train_step,,,0.11538444813933622,-100.0,100000,160.08004760742188,-88.84158325195312,2.1540660858154297,0.3327038884162903
390133,episode_end,168.48437971898716,227,0.11559082660609683,-100.0,,,,,
390349,episode_end,185.21308659863496,216,0.11580771777319014,-100.0,,,,,
390618,episode_end,144.76992821388058,269,0.11661166984130472,-100.0,,,,,
390829,episode_end,146.75382000547225,211,0.11904947512979734,-100.0,,,,,
391000,train_step,,,0.12015288532184504,-100.0,100000,22.74795913696289,-90.20851135253906,2.13400936126709,0.2839644253253937
391084,episode_end,195.31915354676102,255,0.12035987058064448,-100.0,,,,,
391349,episode_end,213.58619523242868,265,0.11794729983545632,-100.0,,,,,
391562,episode_end,202.70404370891623,213,0.11878403042097394,-100.0,,,,,
391780,episode_end,191.82588250913108,218,0.11573349086942092,-100.0,,,,,
391961,episode_end,170.57509795657558,181,0.11445434643335471,-100.0,,,,,
